"biomass","density_nopL","length_um","log_length","trophic_group","key"
14.54122,25525,17,1.23044892137827,"Mixotroph",359
22.13259,12762,23,1.36172783601759,"Mixotroph",359
2.138414,25525,10,1,"Mixotroph",359
10.02382,25525,10,1,"Mixotroph",359
4.677781,25525,14,1.14612803567824,"Mixotroph",359
9.622864,6381,6,0.778151250383644,"Autotroph",359
2.138414,6381,10,1,"Mixotroph",359
1.503572,6381,55.6875,1.74575772138095,"Autotroph",359
10.82572,12762,20,1.30102999566398,"Autotroph",359
0.08019053,6381,12,1.07918124604762,"Autotroph",359
0.9923579,38288,11,1.04139268515823,"Autotroph",359
0.601429,12762,45,1.65321251377534,"Autotroph",359
2.99378,12762,14,1.14612803567824,"Autotroph",359
0.1336509,6381,5,0.698970004336019,"Autotroph",359
1.146056,6381,7,0.845098040014257,"Mixotroph",359
0.4811432,6381,12,1.07918124604762,"Autotroph",359
48.69904,338212,11,1.04139268515823,"Mixotroph",359
0.09355562,6381,7,0.845098040014257,"Autotroph",359
22.92113,19144,7,0.845098040014257,"Autotroph",359
2.566097,6381,12,1.07918124604762,"Autotroph",359
3.274447,12762,10,1,NA,359
0.1503572,6381,5,0.698970004336019,NA,359
0.5717698,10210,14,1.14612803567824,"Autotroph",300
107.1747,15315,67.3215859649123,1.828154338553,"Autotroph",300
355.8321,25525,67.3215859649123,1.828154338553,"Autotroph",300
3.421463,5105,67.3215859649123,1.828154338553,"Autotroph",300
294.2431,40840,67.3215859649123,1.828154338553,"Autotroph",300
108.4176,15315,78.8346875,1.89671735042258,"Autotroph",300
0.8553657,5105,24.1236210587762,1.38244249782184,"Autotroph",300
3.675663,10210,90,1.95424250943932,"Autotroph",300
10.39269,20420,90.04375,1.95445357351633,"Autotroph",300
15.39658,5105,90.04375,1.95445357351633,"Autotroph",300
18.3369,5105,7,0.845098040014257,"Autotroph",300
7.334761,15315,7,0.845098040014257,"Autotroph",300
0.6842926,5105,4,0.602059991327962,"Autotroph",300
3.557787,5105,11,1.04139268515823,"Autotroph",300
11.63297,20420,17,1.23044892137827,"Mixotroph",300
11.22668,10210,21,1.32221929473392,"Mixotroph",300
35.23572,5105,13,1.11394335230684,"Autotroph",300
32.07621,81681,10,1,"Mixotroph",300
1.250746,5105,20,1.30102999566398,"Autotroph",300
1.084831,5105,34,1.53147891704226,"Autotroph",300
4.574159,5105,56,1.7481880270062,"Autotroph",300
6.928463,15315,6,0.778151250383644,"Autotroph",300
30.79316,30630,30,1.47712125471966,"Autotroph",300
77.62444,10210,30,1.47712125471966,"Mixotroph",300
1.154744,5105,12,1.07918124604762,"Autotroph",300
0.8019053,5105,55.6875,1.74575772138095,"Autotroph",300
0.6842926,20420,54.776391703869,1.73859342049349,"Autotroph",300
0.9622864,25525,16,1.20411998265592,"Autotroph",300
0.1684001,10210,7,0.845098040014257,"Autotroph",300
3.267256,10210,20,1.30102999566398,"Autotroph",300
0.2886859,25525,6,0.778151250383644,"Autotroph",300
1.026439,10210,8,0.903089986991944,"Autotroph",300
1.368585,5105,8,0.903089986991944,"Mixotroph",300
5.613337,35735,12,1.07918124604762,"Mixotroph",300
1.368585,5105,8,0.903089986991944,"Autotroph",300
2.94032,10210,11,1.04139268515823,"Autotroph",300
8.16814,20420,100,2,"Autotroph",300
10.45522,10210,64,1.80617997398389,"Autotroph",300
21.38414,5105,20,1.30102999566398,"Autotroph",300
6.548893,25525,10,1,NA,300
0.1202858,5105,5,0.698970004336019,NA,300
3.849145,20420,10,1,"Mixotroph",300
0.144343,5105,10.2666666666667,1.01142946178078,"Autotroph",300
65.00779,12762,67.3215859649123,1.828154338553,"Autotroph",378
162.887,12762,78.8346875,1.89671735042258,"Autotroph",378
7.147123,19144,70,1.84509804001426,"Autotroph",378
39.29336,19144,20,1.30102999566398,"Autotroph",378
20.62901,38288,7,0.845098040014257,"Autotroph",378
9.29876,6381,23,1.36172783601759,"Mixotroph",378
3.421463,6381,16,1.20411998265592,"Mixotroph",378
13.36509,12762,20,1.30102999566398,"Mixotroph",378
9.29876,6381,23,1.36172783601759,"Mixotroph",378
30.07145,76576,10,1,"Mixotroph",378
6.876338,6381,14,1.14612803567824,"Mixotroph",378
3.247717,38288,6,0.778151250383644,"Mixotroph",378
4.256781,12762,13,1.11394335230684,"Mixotroph",378
0.3742225,12762,14,1.14612803567824,"Autotroph",378
1.002382,6381,55.6875,1.74575772138095,"Autotroph",378
0.08687308,6381,13,1.11394335230684,"Autotroph",378
2.654646,6381,26,1.41497334797082,"Autotroph",378
1.49689,6381,14,1.14612803567824,"Autotroph",378
1.082572,95720,6,0.778151250383644,"Autotroph",378
0.2138414,6381,8,0.903089986991944,"Autotroph",378
1.710731,6381,8,0.903089986991944,"Mixotroph",378
2.165144,12762,12,1.07918124604762,"Autotroph",378
7.350799,51050,11,1.04139268515823,"Mixotroph",378
0.08019053,6381,6,0.778151250383644,"Autotroph",378
8.660578,19144,12,1.07918124604762,"Autotroph",378
3.341272,6381,10,1,"Autotroph",378
28.58849,25525,70,1.84509804001426,"Autotroph",378
3.341272,6381,10,1,"Autotroph",378
18.81804,51050,11,1.04139268515823,NA,378
0.3573562,6381,14,1.14612803567824,"Autotroph",322
1.603811,6381,24.1236210587762,1.38244249782184,"Autotroph",322
1.684679,6381,66,1.81954393554187,"Autotroph",322
0.3742225,6381,7,0.845098040014257,"Autotroph",322
230.0466,2552,85,1.92941892571429,"Mixotroph",322
2.292113,6381,7,0.845098040014257,"Autotroph",322
34.64231,19144,24,1.38021124171161,"Mixotroph",322
58.16487,102101,17,1.23044892137827,"Mixotroph",322
15.42665,19144,19,1.27875360095283,"Mixotroph",322
14.7016,12762,22,1.34242268082221,"Mixotroph",322
10.02382,25525,10,1,"Mixotroph",322
12.99087,19144,12,1.07918124604762,"Mixotroph",322
0.5412861,6381,6,0.778151250383644,"Mixotroph",322
4.691146,19144,13,1.11394335230684,"Mixotroph",322
3.758931,12762,15,1.17609125905568,"Mixotroph",322
1.252977,6381,15,1.17609125905568,"Mixotroph",322
7.657632,6381,100,2,"Autotroph",322
15.42665,19144,19,1.27875360095283,"Autotroph",322
0.165393,6381,11,1.04139268515823,"Autotroph",322
0.1052501,6381,7,0.845098040014257,"Autotroph",322
0.2405716,12762,6,0.778151250383644,"Autotroph",322
0.2138414,6381,8,0.903089986991944,"Autotroph",322
1.710731,6381,8,0.903089986991944,"Mixotroph",322
23.81659,6381,22,1.34242268082221,"Mixotroph",322
19.04525,121245,12,1.07918124604762,"Mixotroph",322
0.1871112,12762,7,0.845098040014257,"Autotroph",322
11.90829,31906,11,1.04139268515823,"Autotroph",322
4.390376,12762,86,1.93449845124357,"Autotroph",322
30.55886,19144,14.5,1.16136800223497,"Autotroph",322
36.35304,108483,10,1,NA,322
1.924573,6806,24.1236210587762,1.38244249782184,"Autotroph",215
2.280975,6806,80,1.90308998699194,"Autotroph",215
2.095646,6806,12,1.07918124604762,"Mixotroph",215
0.5773718,6806,6,0.778151250383644,"Mixotroph",215
2.613805,13613,48,1.68124123737559,"Autotroph",215
2.178171,13613,40,1.60205999132796,"Autotroph",215
226.5298,40840,52,1.7160033436348,"Autotroph",215
32.33222,6806,190,2.27875360095283,"Autotroph",215
12.7423,6806,52,1.7160033436348,"Autotroph",215
5.388804,13613,6,0.778151250383644,"Autotroph",215
0.5346035,6806,55.6875,1.74575772138095,"Autotroph",215
14.25609,6806,5,0.698970004336019,"Autotroph",215
0.09266461,6806,13,1.11394335230684,"Autotroph",215
8.086459,40840,22,1.34242268082221,"Autotroph",215
14.70265,54454,30,1.47712125471966,"Autotroph",215
24.39551,27227,56,1.7481880270062,"Autotroph",215
0.850848,6806,20,1.30102999566398,"Autotroph",215
5.445427,27227,32,1.50514997831991,"Autotroph",215
3.063053,6806,50,1.69897000433602,"Autotroph",215
1.283049,6806,72.6124831439394,1.86101128866838,"Autotroph",215
0.6415243,6806,20,1.30102999566398,"Autotroph",215
28.51219,6806,20,1.30102999566398,"Autotroph",215
137.1567,81681,62,1.79239168949825,"Autotroph",215
4.56195,13613,10,1,NA,215
0.5702438,17016,67.3215859649123,1.828154338553,"Autotroph",165
0.5613337,17016,67.3215859649123,1.828154338553,"Autotroph",165
205.2878,8508,78.8346875,1.89671735042258,"Autotroph",165
4.455029,8508,10,1,"Autotroph",165
3.849146,8508,6,0.778151250383644,"Autotroph",165
1.924573,8508,6,0.778151250383644,"Autotroph",165
45.6195,8508,80,1.90308998699194,"Autotroph",165
7.504479,8508,18,1.25527250510331,"Autotroph",165
8.981339,8508,14,1.14612803567824,"Autotroph",165
51.74962,8508,24,1.38021124171161,"Autotroph",165
1.140488,8508,4,0.602059991327962,"Autotroph",165
16.03811,25525,12,1.07918124604762,"Autotroph",165
46.18975,25525,24,1.38021124171161,"Mixotroph",165
71.44977,93593,18,1.25527250510331,"Mixotroph",165
99.18678,68067,23,1.36172783601759,"Mixotroph",165
43.43654,110610,10,1,"Mixotroph",165
52.0719,25525,45,1.65321251377534,"Autotroph",165
25.52544,17016,60,1.77815125038364,"Autotroph",165
2.461686,8508,20,1.30102999566398,"Autotroph",165
5.908046,17016,24,1.38021124171161,"Autotroph",165
3.828816,8508,18,1.25527250510331,"Autotroph",165
0.6806784,8508,20,1.30102999566398,"Autotroph",165
62.37041,85084,14,1.14612803567824,"Autotroph",165
2.138414,17016,6,0.778151250383644,"Autotroph",165
36.4956,17016,16,1.20411998265592,"Autotroph",165
160.3811,8508,40,1.60205999132796,"Autotroph",165
1.225133,8508,11,1.04139268515823,"Mixotroph",165
2.673018,8508,12,1.07918124604762,"Autotroph",165
2.084954,8508,13,1.11394335230684,"Autotroph",165
0.8553657,42542,6,0.778151250383644,"Autotroph",165
15.5926,25525,5,0.698970004336019,"Autotroph",165
178.2012,42542,20,1.30102999566398,"Autotroph",165
71.28047,17016,20,1.30102999566398,"Autotroph",165
77.59734,25525,190,2.27875360095283,"Autotroph",165
622.6127,893390,11,1.04139268515823,"Autotroph",165
73.34761,51050,14,1.14612803567824,"Autotroph",165
3.929336,17016,9,0.954242509439325,NA,165
4.56195,136135,67.3215859649123,1.828154338553,"Autotroph",162
5.03702,17016,74,1.86923171973098,"Autotroph",162
97.67207,187186,24.1236210587762,1.38244249782184,"Autotroph",162
355.8321,1769763,4,0.602059991327962,"Autotroph",162
23.09487,34033,12,1.07918124604762,"Mixotroph",162
5.675708,17016,13,1.11394335230684,"Mixotroph",162
10.02382,17016,15,1.17609125905568,"Mixotroph",162
76.84927,102101,15,1.17609125905568,"Mixotroph",162
12.54536,34033,11,1.04139268515823,"Mixotroph",162
12.83048,272271,20,1.30102999566398,"Autotroph",162
34.84278,1344339,11,1.04139268515823,"Autotroph",162
7.48445,238237,30,1.47712125471966,"Autotroph",162
212.0594,289288,14,1.14612803567824,"Autotroph",162
0.2138414,17016,6,0.778151250383644,"Autotroph",162
30.79316,459457,8,0.903089986991944,"Autotroph",162
3.05615,17016,7,0.845098040014257,"Mixotroph",162
788.1125,221220,21,1.32221929473392,"Mixotroph",162
321.6531,85084,20,1.30102999566398,"Mixotroph",162
92.37949,612610,8,0.903089986991944,NA,162
12.99087,459457,6,0.778151250383644,NA,162
4.276828,17016,24.1236210587762,1.38244249782184,"Autotroph",142
7.217148,17016,24.1236210587762,1.38244249782184,"Autotroph",142
72.17148,17016,27,1.43136376415899,"Autotroph",142
6.415242,34033,10,1,"Autotroph",142
13.68585,51050,8,0.903089986991944,"Autotroph",142
7.858672,34033,9,0.954242509439325,"Mixotroph",142
1737.462,2212204,15,1.17609125905568,"Mixotroph",142
10.69207,17016,12,1.07918124604762,"Autotroph",142
56.13337,51050,9,0.954242509439325,"Autotroph",142
4.455029,17016,5,0.698970004336019,"Autotroph",142
38.9726,51050,18,1.25527250510331,"Mixotroph",142
6.682544,17016,10,1,"Mixotroph",142
45.40566,136135,13,1.11394335230684,"Mixotroph",142
1.140488,17016,4,0.602059991327962,"Autotroph",142
3.368002,102101,7,0.845098040014257,"Mixotroph",142
3.564024,17016,16,1.20411998265592,"Mixotroph",142
10.02382,34033,15,1.17609125905568,"Mixotroph",142
0.9622864,34033,6,0.778151250383644,"Mixotroph",142
7.413169,68067,13,1.11394335230684,"Mixotroph",142
44.55029,17016,50,1.69897000433602,"Autotroph",142
38.49146,17016,30,1.47712125471966,"Autotroph",142
741.3169,136135,26,1.41497334797082,"Autotroph",142
9.801064,68067,11,1.04139268515823,"Heterotroph",142
14.4343,17016,20,1.30102999566398,"Autotroph",142
0.2138414,17016,12,1.07918124604762,"Autotroph",142
2.99378,119118,24,1.38021124171161,"Autotroph",142
5.445427,17016,20,1.30102999566398,"Autotroph",142
0.8423395,17016,22,1.34242268082221,"Autotroph",142
8.553657,17016,15,1.17609125905568,"Autotroph",142
0.8910059,68067,5,0.698970004336019,"Autotroph",142
1.283049,17016,9,0.954242509439325,"Autotroph",142
17.15186,119118,11,1.04139268515823,"Mixotroph",142
8.339815,17016,13,1.11394335230684,"Autotroph",142
5.346035,17016,12,1.07918124604762,"Autotroph",142
0.5346035,34033,15,1.17609125905568,"Autotroph",142
22.27515,17016,5,0.698970004336019,"Autotroph",142
29.40319,34033,16.3125,1.21252052468236,"Autotroph",142
9.189158,51050,80,1.90308998699194,"Autotroph",142
110.0214,476474,9,0.954242509439325,NA,142
0.9622864,34033,6,0.778151250383644,NA,142
31.43469,136135,9,0.954242509439325,"Mixotroph",142
0.3801625,11344,67.3215859649123,1.828154338553,"Autotroph",141
24.71056,79412,24.1236210587762,1.38244249782184,"Autotroph",141
17.00039,45378,24.1236210587762,1.38244249782184,"Autotroph",141
347.4923,11344,26,1.41497334797082,"Autotroph",141
119.7512,124791,90.04375,1.95445357351633,"Autotroph",141
5.94004,11344,10,1,"Autotroph",141
0.1663211,11344,7,0.845098040014257,"Autotroph",141
7.698291,45378,9,0.954242509439325,"Mixotroph",141
5.132194,11344,6,0.778151250383644,"Autotroph",141
47.52032,45378,20,1.30102999566398,"Mixotroph",141
15.09364,11344,21,1.32221929473392,"Mixotroph",141
17.24988,11344,24,1.38021124171161,"Mixotroph",141
8.910059,22689,10,1,"Mixotroph",141
0.2851219,11344,4,0.602059991327962,"Mixotroph",141
3.0413,11344,4,0.602059991327962,"Autotroph",141
9.504064,22689,16,1.20411998265592,"Mixotroph",141
3.706585,34033,13,1.11394335230684,"Mixotroph",141
3.861026,22689,13,1.11394335230684,"Mixotroph",141
7.603251,22689,10,1,"Mixotroph",141
13.30569,158824,10,1,"Heterotroph",141
0.760325,11344,2,0.301029995663981,"Autotroph",141
5.132194,11344,3,0.477121254719662,"Autotroph",141
0.2732418,11344,23,1.36172783601759,"Autotroph",141
0.1425609,11344,6,0.778151250383644,"Autotroph",141
11.88008,22689,10,1,"Autotroph",141
8.910059,56723,12,1.07918124604762,"Mixotroph",141
2.566097,11344,12,1.07918124604762,"Autotroph",141
14.8501,11344,5,0.698970004336019,"Autotroph",141
39.53096,56723,11,1.04139268515823,"Autotroph",141
41.81788,124791,10,1,NA,141
3.207621,136135,5,0.698970004336019,NA,141
9.622865,56723,9,0.954242509439325,"Mixotroph",141
1.140488,11344,67.3215859649123,1.828154338553,"Autotroph",153
105.9703,181514,24.1236210587762,1.38244249782184,"Autotroph",153
96.54941,45378,24.1236210587762,1.38244249782184,"Autotroph",153
4.276828,11344,3,0.477121254719662,"Autotroph",153
1.330569,22689,7,0.845098040014257,"Autotroph",153
5.322276,11344,14,1.14612803567824,"Mixotroph",153
16.53113,11344,23,1.36172783601759,"Mixotroph",153
25.98173,34033,18,1.25527250510331,"Mixotroph",153
24.4492,22689,14,1.14612803567824,"Mixotroph",153
6.237041,22689,14,1.14612803567824,"Mixotroph",153
298.3088,56723,15,1.17609125905568,"Mixotroph",153
179.6268,680678,14,1.14612803567824,"Mixotroph",153
1.52065,11344,4,0.602059991327962,"Autotroph",153
8.553657,11344,30,1.47712125471966,"Autotroph",153
120.464,11344,30,1.47712125471966,"Mixotroph",153
4.752032,56723,10,1,"Heterotroph",153
9.141721,11344,19,1.27875360095283,"Autotroph",153
27.42516,34033,19,1.27875360095283,"Autotroph",153
40.58235,408407,2,0.301029995663981,"Autotroph",153
0.3088821,22689,13,1.11394335230684,"Autotroph",153
0.2940319,11344,11,1.04139268515823,"Autotroph",153
0.5346035,11344,45,1.65321251377534,"Autotroph",153
0.1871112,11344,7,0.845098040014257,"Autotroph",153
13.47201,11344,14,1.14612803567824,"Autotroph",153
0.2851219,11344,6,0.778151250383644,"Autotroph",153
63.70692,442440,11,1.04139268515823,"Mixotroph",153
2.97002,11344,5,0.698970004336019,"Autotroph",153
3.573562,22689,70,1.84509804001426,"Autotroph",153
29.04228,11344,40,1.60205999132796,"Autotroph",153
34.64231,11344,18,1.25527250510331,"Autotroph",153
11.40488,34033,10,1,NA,153
1.069207,45378,5,0.698970004336019,NA,153
1.924573,11344,9,0.954242509439325,"Mixotroph",153
739.0359,10210,67.3215859649123,1.828154338553,"Autotroph",128
2334.026,81681,78.8346875,1.89671735042258,"Autotroph",128
67552.51,398196,90,1.95424250943932,"Mixotroph",128
14.87802,10210,23,1.36172783601759,"Mixotroph",128
109.4868,20420,40,1.60205999132796,"Mixotroph",128
16.42302,10210,16,1.20411998265592,"Mixotroph",128
0.4135121,10210,18,1.25527250510331,"Autotroph",128
69.28462,20420,20,1.30102999566398,"Autotroph",128
0.3368002,10210,14,1.14612803567824,"Autotroph",128
501.1909,10210,25,1.39794000867204,"Autotroph",128
42.76829,10210,20,1.30102999566398,"Autotroph",128
1980.385517,70041808,10.2666666666667,1.01142946178078,"Autotroph",128
20.21615,30630,90,1.95424250943932,"Autotroph",143
22.31702,15315,23,1.36172783601759,"Mixotroph",143
114.9611,214413,16,1.20411998265592,"Mixotroph",143
8.227549,10210,19,1.27875360095283,"Mixotroph",143
33.68003,30630,21,1.32221929473392,"Mixotroph",143
6.01429,15315,10,1,"Mixotroph",143
28.06668,142942,14,1.14612803567824,"Mixotroph",143
2.138414,10210,16,1.20411998265592,"Mixotroph",143
0.9355562,5105,14,1.14612803567824,"Mixotroph",143
23.52256,5105,22,1.34242268082221,"Mixotroph",143
6.615718,45945,11,1.04139268515823,"Heterotroph",143
38.9726,45945,20,1.30102999566398,"Autotroph",143
3.675663,10210,40,1.60205999132796,"Autotroph",143
0.6842926,10210,8,0.903089986991944,"Autotroph",143
65.4221,454352,11,1.04139268515823,"Mixotroph",143
0.0748445,5105,14,1.14612803567824,"Autotroph",143
10.39269,61261,9,0.954242509439325,NA,143
0.1603811,15315,5,0.698970004336019,NA,143
1.924573,10210,10,1,"Mixotroph",143
34.85073,13613,80,1.90308998699194,"Autotroph",73
12.77346,13613,67.3215859649123,1.828154338553,"Autotroph",73
1.297305,88488,7,0.845098040014257,"Autotroph",73
2.309487,13613,9,0.954242509439325,"Mixotroph",73
9.918677,6806,23,1.36172783601759,"Mixotroph",73
91.23901,108908,16,1.20411998265592,"Mixotroph",73
60.33536,74874,19,1.27875360095283,"Mixotroph",73
86.22086,47647,24,1.38021124171161,"Mixotroph",73
2.270283,6806,13,1.11394335230684,"Mixotroph",73
11.54744,13613,6,0.778151250383644,"Autotroph",73
2.908243,6806,34,1.53147891704226,"Autotroph",73
2.280975,6806,10,1,"Mixotroph",73
172.4417,20420,28,1.44715803134222,"Mixotroph",73
1.881805,20420,11,1.04139268515823,"Heterotroph",73
4.105755,6806,18,1.25527250510331,"Autotroph",73
5.785766,6806,34,1.53147891704226,"Autotroph",73
1.026439,6806,8,0.903089986991944,"Mixotroph",73
12.77346,6806,14,1.14612803567824,"Autotroph",73
19.60213,136135,11,1.04139268515823,"Mixotroph",73
0.09266461,6806,13,1.11394335230684,"Autotroph",73
149.2319,129328,87,1.93951925261862,"Autotroph",73
6.842926,20420,10,1,NA,73
0.6415243,27227,5,0.698970004336019,NA,73
0.760325,22689,67.3215859649123,1.828154338553,"Autotroph",74
49.91641,79412,100,2,"Autotroph",74
15.2065,11344,67.3215859649123,1.828154338553,"Autotroph",74
0.2851219,11344,24,1.38021124171161,"Autotroph",74
0.5346035,11344,45,1.65321251377534,"Autotroph",74
5.702438,22689,90.04375,1.95445357351633,"Autotroph",74
2.910619,11344,10,1,"Mixotroph",74
34.92743,11344,30,1.47712125471966,"Mixotroph",74
12.92553,22689,17,1.23044892137827,"Mixotroph",74
12.47408,11344,21,1.32221929473392,"Mixotroph",74
3.783805,11344,13,1.11394335230684,"Mixotroph",74
22.96155,68067,23,1.36172783601759,"Autotroph",74
14.25609,170169,10,1,"Heterotroph",74
173.7462,306305,55.6875,1.74575772138095,"Autotroph",74
34.21463,11344,40,1.60205999132796,"Autotroph",74
10.26439,11344,3,0.477121254719662,"Autotroph",74
0.4276828,34033,12,1.07918124604762,"Autotroph",74
0.5880639,22689,11,1.04139268515823,"Autotroph",74
1.54441,56723,26,1.41497334797082,"Autotroph",74
2.552544,56723,20,1.30102999566398,"Autotroph",74
3.811799,22689,42,1.6232492903979,"Autotroph",74
4.25424,11344,60,1.77815125038364,"Autotroph",74
3.201681,11344,11,1.04139268515823,"Mixotroph",74
10.26439,11344,12,1.07918124604762,"Autotroph",74
115.4744,34033,20,1.30102999566398,"Mixotroph",74
91.77361,181514,72.6124831439394,1.86101128866838,"Autotroph",74
0.3564024,11344,15,1.17609125905568,"Autotroph",74
4.1342679,34033,3.66667646108189,0.564272590526236,"Autotroph",74
1.633511,11344,11,1.04139268515823,"Mixotroph",74
0.2851219,11344,6,0.778151250383644,"Autotroph",74
0.1425609,11344,6,0.778151250383644,"Autotroph",74
7.128047,11344,16.3125,1.21252052468236,"Autotroph",74
205.2245,1520181,60,1.77815125038364,"Autotroph",74
17.1531,22689,56,1.7481880270062,"Autotroph",74
7.906192,11344,11,1.04139268515823,"Autotroph",74
52.39115,226892,9,0.954242509439325,NA,74
1.603811,68067,5,0.698970004336019,NA,74
11.88008,113446,8,0.903089986991944,"Mixotroph",74
3.267256,6806,60,1.77815125038364,"Autotroph",32
1.710731,6806,24.1236210587762,1.38244249782184,"Autotroph",32
0.9123901,13613,8,0.903089986991944,"Autotroph",32
1.397097,6806,8,0.903089986991944,"Mixotroph",32
11.58308,13613,5,0.698970004336019,"Autotroph",32
18.71112,27227,5,0.698970004336019,"Autotroph",32
4.989633,6806,14,1.14612803567824,"Mixotroph",32
15.39658,6806,30,1.47712125471966,"Mixotroph",32
15.51063,27227,17,1.23044892137827,"Mixotroph",32
56.92459,13613,11,1.04139268515823,"Autotroph",32
0.5773718,6806,6,0.778151250383644,"Mixotroph",32
2.270283,6806,13,1.11394335230684,"Mixotroph",32
2.673018,13613,15,1.17609125905568,"Mixotroph",32
15.39658,6806,6,0.778151250383644,"Autotroph",32
2.280975,27227,10,1,"Heterotroph",32
5.196347,6806,18,1.25527250510331,"Autotroph",32
6.386731,13613,14,1.14612803567824,"Autotroph",32
24.24962,6806,21,1.32221929473392,"Mixotroph",32
28.42309,197396,11,1.04139268515823,"Mixotroph",32
3.564024,6806,5,0.698970004336019,"Autotroph",32
7.128047,6806,10,1,"Autotroph",32
6.098878,6806,56,1.7481880270062,"Autotroph",32
14.37014,95294,8,0.903089986991944,NA,32
1.603811,68067,5,0.698970004336019,NA,32
4.08407,11344,90,1.95424250943932,"Autotroph",70
3.801625,11344,24.1236210587762,1.38244249782184,"Autotroph",70
26.73018,22689,90.04375,1.95445357351633,"Autotroph",70
0.1663211,11344,7,0.845098040014257,"Autotroph",70
1.710731,11344,8,0.903089986991944,"Mixotroph",70
228.8578,385717,14,1.14612803567824,"Mixotroph",70
91.23901,170169,16,1.20411998265592,"Mixotroph",70
49.00533,124791,10,1,"Mixotroph",70
1.663211,79412,10,1,"Autotroph",70
5.702438,68067,10,1,"Heterotroph",70
5.132194,56723,2,0.301029995663981,"Autotroph",70
35.92536,45378,3,0.477121254719662,"Autotroph",70
0.3564024,34033,10,1,"Autotroph",70
2.94032,113446,11,1.04139268515823,"Autotroph",70
0.2673018,11344,10,1,"Autotroph",70
2.910619,11344,10,1,"Mixotroph",70
10.64455,11344,14,1.14612803567824,"Autotroph",70
0.4989633,34033,7,0.845098040014257,"Autotroph",70
32.59894,22689,14,1.14612803567824,"Autotroph",70
3.267022,22689,11,1.04139268515823,"Mixotroph",70
12.1652,56723,4,0.602059991327962,"Autotroph",70
31.62477,45378,11,1.04139268515823,"Autotroph",70
23.57602,102101,9,0.954242509439325,NA,70
1.871112,79412,5,0.698970004336019,NA,70
1.48501,11344,10,1,"Mixotroph",70
14.59824,6806,67.3215859649123,1.828154338553,"Autotroph",27
8.553657,6806,24.1236210587762,1.38244249782184,"Autotroph",27
7.755315,13613,17,1.23044892137827,"Mixotroph",27
6.415242,6806,18,1.25527250510331,"Mixotroph",27
0.5773718,6806,6,0.778151250383644,"Mixotroph",27
0.1425609,6806,10,1,"Autotroph",27
0.7754311,6806,14,1.14612803567824,"Autotroph",27
1.746372,6806,10,1,"Mixotroph",27
2.002714,6806,3,0.477121254719662,"Mixotroph",27
2.94032,20420,11,1.04139268515823,"Heterotroph",27
5.773718,6806,20,1.30102999566398,"Autotroph",27
2.280975,13613,2,0.301029995663981,"Autotroph",27
0.5292575,20420,11,1.04139268515823,"Autotroph",27
0.6415243,20420,5,0.698970004336019,"Autotroph",27
1.82478,6806,8,0.903089986991944,"Mixotroph",27
16.03811,102101,12,1.07918124604762,"Mixotroph",27
0.9189157,6806,60,1.77815125038364,"Autotroph",27
6.158633,6806,12,1.07918124604762,"Autotroph",27
8.731857,34033,10,1,NA,27
2.309487,122522,4,0.602059991327962,NA,27
5.773718,34033,9,0.954242509439325,"Mixotroph",27
11.97512,136135,42,1.6232492903979,"Autotroph",150
7.55573,68067,53,1.72427586960079,"Autotroph",150
171.0731,340339,90.04375,1.95445357351633,"Autotroph",150
0.9979267,68067,7,0.845098040014257,"Autotroph",150
1905.327,2994985,15,1.17609125905568,"Mixotroph",150
12.83048,136135,5,0.698970004336019,"Autotroph",150
38.49146,204203,10,1,"Autotroph",150
35.64024,68067,10,1,"Autotroph",150
29.65268,68067,13,1.11394335230684,"Mixotroph",150
2.138414,68067,15,1.17609125905568,"Autotroph",150
22.80975,272271,10,1,"Heterotroph",150
57.73718,68067,20,1.30102999566398,"Autotroph",150
109.7006,136135,19,1.27875360095283,"Autotroph",150
1.140488,68067,2,0.301029995663981,"Autotroph",150
3.706585,272271,13,1.11394335230684,"Autotroph",150
5.132194,68067,18,1.25527250510331,"Autotroph",150
53.31779,1157153,11,1.04139268515823,"Autotroph",150
21.38414,340339,60,1.77815125038364,"Autotroph",150
12.83048,544542,10,1,"Autotroph",150
1.782012,68067,25,1.39794000867204,"Autotroph",150
158.0535,204203,86,1.93449845124357,"Autotroph",150
40.41603,68067,14,1.14612803567824,"Autotroph",150
45.33438,2042035,6,0.778151250383644,"Autotroph",150
9.1239,136135,8,0.903089986991944,"Autotroph",150
61.58633,68067,12,1.07918124604762,"Autotroph",150
6.415242,68067,20,1.30102999566398,"Autotroph",150
7.48445,476474,5,0.698970004336019,"Autotroph",150
11.40488,68067,10,1,"Autotroph",150
0.8553657,68067,6,0.778151250383644,"Autotroph",150
2.566097,204203,6,0.778151250383644,"Autotroph",150
142.5609,272271,10,1,"Autotroph",150
39.20426,68067,16.3125,1.21252052468236,"Autotroph",150
380.4595,4152138,7,0.845098040014257,"Autotroph",150
126.8104,612610,92,1.96378782734556,"Autotroph",150
107.8195,408407,22,1.34242268082221,"Autotroph",150
45.6195,1361356,4,0.602059991327962,"Autotroph",150
284.6229,408407,11,1.04139268515823,"Autotroph",150
209.5646,816814,10,1,NA,150
3.207621,136135,5,0.698970004336019,NA,150
4.900884,13613,90,1.95424250943932,"Autotroph",45
3.079317,13613,6,0.778151250383644,"Autotroph",45
7.29912,13613,16,1.20411998265592,"Mixotroph",45
